#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.456451372100e+06   6.559773869300e-07   6.560000000000e-07   4.248561673400e+00   2.173200832400e+00   4.478778903166e+00   1.000000000000e+00   1.978196725249e-01   1.122214619101e-02
  2.456451372100e+06   6.559949748700e-07   6.560000000000e-07   4.618719591500e+00   2.264855934600e+00   4.750757482427e+00   1.000000000000e+00   1.978196725249e-01   3.398724740719e-03
  2.456451372100e+06   6.560125628100e-07   6.560000000000e-07   4.978291192200e+00   2.314729912100e+00   5.024460158338e+00   1.000000000000e+00   1.978196725249e-01   3.978319433906e-04
  2.456451372100e+06   6.560301507500e-07   6.560000000000e-07   5.376039352600e+00   2.301701565600e+00   5.310558679492e+00   1.000000000000e+00   1.978196725249e-01   8.093348544703e-04
  2.456451372100e+06   6.560477386900e-07   6.560000000000e-07   5.729893318400e+00   2.237075247700e+00   5.600529970699e+00   1.000000000000e+00   1.978196725249e-01   3.343961792131e-03
  2.456451372100e+06   6.560653266300e-07   6.560000000000e-07   6.131397037900e+00   2.158314432100e+00   5.884799868539e+00   1.000000000000e+00   1.978196725249e-01   1.305409427244e-02
  2.456451372100e+06   6.560829145700e-07   6.560000000000e-07   6.488606965100e+00   2.019606351100e+00   6.153794209601e+00   1.000000000000e+00   1.978196725249e-01   2.748340480998e-02
  2.456451372100e+06   6.561005025100e-07   6.560000000000e-07   6.770572136600e+00   1.876700913700e+00   6.397959914936e+00   1.000000000000e+00   1.978196725249e-01   3.942067535925e-02
  2.456451372100e+06   6.561180904500e-07   6.560000000000e-07   6.989583272100e+00   1.746334472600e+00   6.626911976193e+00   1.000000000000e+00   1.978196725249e-01   4.312921108716e-02
  2.456451372100e+06   6.561356783900e-07   6.560000000000e-07   7.164923201000e+00   1.643001329800e+00   6.847993195367e+00   1.000000000000e+00   1.978196725249e-01   3.720924747112e-02
  2.456451372100e+06   6.561532663300e-07   6.560000000000e-07   7.339547292600e+00   1.516194569500e+00   7.051819230760e+00   1.000000000000e+00   1.978196725249e-01   3.601260743764e-02
  2.456451372100e+06   6.561708542700e-07   6.560000000000e-07   7.485361736500e+00   1.343062231200e+00   7.229005740676e+00   1.000000000000e+00   1.978196725249e-01   3.643297923922e-02
  2.456451372100e+06   6.561884422100e-07   6.560000000000e-07   7.509002500300e+00   1.128133087000e+00   7.370168383414e+00   1.000000000000e+00   1.978196725249e-01   1.514508553861e-02
  2.456451372100e+06   6.562060301500e-07   6.560000000000e-07   7.434362681500e+00   1.004363722500e+00   7.465429680599e+00   1.000000000000e+00   1.978196725249e-01   9.567898826574e-04
  2.456451372100e+06   6.562236180900e-07   6.560000000000e-07   7.326638532300e+00   1.087609217700e+00   7.506945870720e+00   1.000000000000e+00   1.978196725249e-01   2.748406999975e-02
  2.456451372100e+06   6.562412060300e-07   6.560000000000e-07   7.177967226300e+00   1.221752954000e+00   7.506430638401e+00   1.000000000000e+00   1.978196725249e-01   7.227817938709e-02
  2.456451372100e+06   6.562587939700e-07   6.560000000000e-07   7.053176577700e+00   1.341458541100e+00   7.479057479643e+00   1.000000000000e+00   1.978196725249e-01   1.007910153798e-01
  2.456451372100e+06   6.562763819100e-07   6.560000000000e-07   6.879291326900e+00   1.402736790200e+00   7.439999890444e+00   1.000000000000e+00   1.978196725249e-01   1.597798477028e-01
  2.456451372100e+06   6.562939698500e-07   6.560000000000e-07   6.880838113200e+00   1.366205164200e+00   7.404431366804e+00   1.000000000000e+00   1.978196725249e-01   1.468778271046e-01
  2.456451372100e+06   6.563115577900e-07   6.560000000000e-07   6.805478673200e+00   1.205270705300e+00   7.378741548396e+00   1.000000000000e+00   1.978196725249e-01   2.262238729341e-01
  2.456451372100e+06   6.563291457300e-07   6.560000000000e-07   6.856540057000e+00   1.164937903600e+00   7.344349768725e+00   1.000000000000e+00   1.978196725249e-01   1.753457857129e-01
  2.456451372100e+06   6.563467336700e-07   6.560000000000e-07   6.912443783400e+00   1.079935913000e+00   7.303885882229e+00   1.000000000000e+00   1.978196725249e-01   1.313829760528e-01
  2.456451372100e+06   6.563643216100e-07   6.560000000000e-07   7.003429423000e+00   1.091762390100e+00   7.262054301053e+00   1.000000000000e+00   1.978196725249e-01   5.611569410844e-02
  2.456451372100e+06   6.563819095500e-07   6.560000000000e-07   7.115338804400e+00   1.137425652100e+00   7.223559437345e+00   1.000000000000e+00   1.978196725249e-01   9.052616074653e-03
  2.456451372100e+06   6.563994974900e-07   6.560000000000e-07   7.220774401900e+00   1.154811304300e+00   7.193105703251e+00   1.000000000000e+00   1.978196725249e-01   5.740575242140e-04
  2.456451372100e+06   6.564170854300e-07   6.560000000000e-07   7.292233585000e+00   1.169050587000e+00   7.172203305636e+00   1.000000000000e+00   1.978196725249e-01   1.054180613407e-02
  2.456451372100e+06   6.564346733700e-07   6.560000000000e-07   7.344835435500e+00   1.166093198700e+00   7.157437018338e+00   1.000000000000e+00   1.978196725249e-01   2.582648557195e-02
  2.456451372100e+06   6.564522613100e-07   6.560000000000e-07   7.356963508100e+00   1.176705108900e+00   7.146411963844e+00   1.000000000000e+00   1.978196725249e-01   3.201706988771e-02
  2.456451372100e+06   6.564698492500e-07   6.560000000000e-07   7.310070594600e+00   1.168213213400e+00   7.136734397279e+00   1.000000000000e+00   1.978196725249e-01   2.201579137505e-02
  2.456451372100e+06   6.564874371900e-07   6.560000000000e-07   7.222559025700e+00   1.186093930100e+00   7.126010573766e+00   1.000000000000e+00   1.978196725249e-01   6.626015729875e-03
  2.456451372100e+06   6.565050251300e-07   6.560000000000e-07   7.035236808600e+00   1.184221199200e+00   7.112935180661e+00   1.000000000000e+00   1.978196725249e-01   4.304851518566e-03
  2.456451372100e+06   6.565226130700e-07   6.560000000000e-07   6.807857014300e+00   1.194773058200e+00   7.110665739675e+00   1.000000000000e+00   1.978196725249e-01   6.423414216796e-02
  2.456451372100e+06   6.565402010100e-07   6.560000000000e-07   6.654703983700e+00   1.237653550700e+00   7.114804291602e+00   1.000000000000e+00   1.978196725249e-01   1.381996246694e-01
