#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.202873315259e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.743018809331e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   9.645330629393e-06   2.343406868850e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   1.694096966014e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.171703434425e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   1.034424418305e+06
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.202873315259e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.743018809331e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.198971944348e-05   1.343025829982e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   7.969825493288e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.180860602958e-05   1.343025829982e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   7.730863938860e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.180860602958e-05   1.343025829982e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   7.730863938860e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.180860602958e-05   1.343025829982e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   7.730863938860e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.180860602958e-05   1.343025829982e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   7.730863938860e+05
  2.459337854170e+06   1.250020672977e-06   1.250020672977e-06   1.180860602958e-05   1.151164971601e-08   6.883278701813e-12   1.000000000000e+00   6.122693270445e-01   1.052256527233e+06
  2.459337854170e+06   1.630015539365e-06   1.630015539365e-06   9.384983214224e-06   3.046498643040e-08   5.934003452155e-11   1.000000000000e+00   6.122693270445e-01   9.489853987417e+04
  2.459337854170e+06   1.630015539365e-06   1.630015539365e-06   9.384983214224e-06   3.046498643040e-08   5.934003452155e-11   1.000000000000e+00   6.122693270445e-01   9.489853987417e+04
  2.459337854170e+06   1.630015539365e-06   1.630015539365e-06   9.384983214224e-06   3.046498643040e-08   5.934003452155e-11   1.000000000000e+00   6.122693270445e-01   9.489853987417e+04
  2.459337854170e+06   1.630015539365e-06   1.630015539365e-06   9.384983214224e-06   3.046498643040e-08   5.934003452155e-11   1.000000000000e+00   6.122693270445e-01   9.489853987417e+04
  2.459337854170e+06   1.630015539365e-06   1.630015539365e-06   9.384983214224e-06   3.046498643040e-08   5.934003452155e-11   1.000000000000e+00   6.122693270445e-01   9.489853987417e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   8.808089264311e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.765430388857e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.051791322413e-06   4.076898186182e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   4.929503275445e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   9.544217912090e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.195406553340e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.273169582973e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   8.964754947202e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   9.080019612661e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.195406553340e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.273169582973e+04
